Close time,close,RSI,CMF,MFI,MACD,MACD Signal,MACD histogram,OBV,A/D Line,Fast Stochastic,Slow Stochastic,EMA,SMA,Aroon
2023-04-15 06:17:10.999,30399.28,50.0,,88.34769274051641,-0.0097298693654011,-0.012782053588462926,0.0030521842230618254,1.9180599999999999,,0.0,0.0,30399.287095566804,30399.282999999996,0.0
2023-04-15 06:17:11.999,30399.29,60.0,,89.7877362692683,-0.008432321203144966,-0.011912107111399334,0.0034797859082543684,2.02315,-0.14682428566055672,100.0,33.333333333333336,30399.28737217949,30399.283499999998,4.0
2023-04-15 06:17:12.999,30399.28,50.0,,89.58651299819391,-0.008117349610984093,-0.011153155611316287,0.0030358060003321946,2.0212399999999997,,0.0,33.333333333333336,30399.28667006716,30399.2835,0.0
2023-04-15 06:17:13.999,30399.28,50.0,,89.58651299819391,-0.00777807158374344,-0.010478138805801718,0.0027000672220582785,2.0284599999999995,,0.0,33.333333333333336,30399.286034822668,30399.283000000003,0.0
2023-04-15 06:17:14.999,30399.28,39.99999999999999,,74.0739687765743,-0.007423616472806316,-0.009867234339202637,0.0024436178663963214,2.0592099999999993,-0.17757428566055672,0.0,0.0,30399.28546007765,30399.282999999996,0.0
2023-04-15 06:17:15.999,30399.28,39.99999999999999,,74.0739687765743,-0.007061309857817832,-0.009306049442925677,0.002244739585107845,2.064399999999999,-0.18276428566055672,0.0,0.0,30399.284940070258,30399.282499999994,-8.0
2023-04-15 06:17:16.999,30399.28,39.99999999999999,,72.01034014293289,-0.006696980632113991,-0.008784235680763341,0.00208725504864935,2.074209999999999,,0.0,0.0,30399.284469587375,30399.2825,-4.0
2023-04-15 06:17:17.999,30399.29,60.0,,91.422361307766,-0.00553749784376123,-0.00813488811336292,0.0025973902696016897,2.245369999999999,-0.011604285660556712,100.0,33.333333333333336,30399.28499629334,30399.283000000003,4.0
2023-04-15 06:17:18.999,30399.28,50.0,,90.4758875292067,-0.005363686566852266,-0.0075806478040607896,0.0022169612372085236,2.240509999999999,-0.016464285660556712,0.0,33.333333333333336,30399.28452045588,30399.282999999996,-4.0
2023-04-15 06:17:19.999,30399.28,50.0,,87.40457143975013,-0.005166385002667084,-0.007097795243782049,0.0019314102411149645,2.243159999999999,-0.01911428566055671,0.0,33.333333333333336,30399.28408993627,30399.282999999996,0.0
2023-04-15 06:17:20.999,30399.29,57.14285714285714,,92.45135001020623,-0.0041552070251782425,-0.006509277600061288,0.0023540705748830455,2.262599999999999,,100.0,33.333333333333336,30399.284652799484,30399.283000000003,0.0
2023-04-15 06:17:21.999,30399.29,50.0,,92.38170828677384,-0.0033156207828142215,-0.005870546236611875,0.0025549254537976535,2.266029999999999,,100.0,66.66666666666667,30399.285162056676,30399.282999999996,0.0
2023-04-15 06:17:22.999,30399.28,50.0,,84.364503682708,-0.0034177612396888435,-0.005379989237227269,0.0019622279975384255,2.227859999999999,,0.0,66.66666666666667,30399.28467043223,30399.282499999994,0.0
2023-04-15 06:17:23.999,30399.28,50.0,,84.364503682708,-0.0034588369671837427,-0.004995758783218564,0.0015369218160348214,2.227859999999999,,0.0,33.333333333333336,30399.28422562916,30399.2825,0.0
2023-04-15 06:17:24.999,30399.29,57.14285714285714,,87.86623153478398,-0.0026538810598140117,-0.004527383238537654,0.0018735021787236426,2.297889999999999,0.05091571433944328,100.0,33.333333333333336,30399.28477556924,30399.283000000003,0.0
2023-04-15 06:17:25.999,30399.29,50.0,,84.18224639957998,-0.001992973942833487,-0.004020501379396821,0.0020275274365633344,2.342149999999999,0.09517571433944327,100.0,66.66666666666667,30399.28527313407,30399.283499999998,0.0
2023-04-15 06:17:26.999,30399.28,50.0,,81.78858415082354,-0.002250178065878572,-0.0036664367166931717,0.0014162586508145998,2.330109999999999,0.08313571433944328,0.0,66.66666666666667,30399.284770930826,30399.283499999998,0.0
2023-04-15 06:17:27.999,30399.29,57.14285714285714,,82.65472807165037,-0.0016283274162560701,-0.0032588148566057517,0.0016304874403496815,2.347899999999999,,100.0,66.66666666666667,30399.285268937416,30399.2835,-8.0
2023-04-15 06:17:28.999,30399.28,50.0,,43.733414360314846,-0.0019202868497814052,-0.0029911092552408827,0.0010708224054594775,2.054569999999999,,0.0,33.333333333333336,30399.284767133853,30399.2835,-4.0
2023-04-15 06:17:29.999,30399.29,55.55555555555556,,48.695957220630035,-0.001329425587755395,-0.0026587725217437855,0.0013293469339883904,2.1161499999999993,,100.0,66.66666666666667,30399.285265502058,30399.283999999996,0.0
2023-04-15 06:17:30.999,30399.29,55.55555555555556,,49.389895744435336,-0.0008513499487889931,-0.002297288007152827,0.001445938058363834,2.4458199999999994,,100.0,66.66666666666667,30399.285716406623,30399.284499999998,-4.0
2023-04-15 06:17:31.999,30399.28,44.444444444444436,,31.875253830561064,-0.0012648080664803274,-0.002090792019018327,0.0008259839525379996,2.4333699999999996,,0.0,66.66666666666667,30399.285171986943,30399.284000000003,0.0
2023-04-15 06:17:32.999,30399.28,50.0,,32.17042319223253,-0.001574328722199425,-0.001987499359654547,0.0004131706374551217,2.4344399999999995,,0.0,33.333333333333336,30399.284679416756,30399.283999999996,0.0
2023-04-15 06:17:33.999,30399.29,55.55555555555556,,33.21765518517168,-0.001001168795482954,-0.0017902332468202283,0.0007890644513372743,2.4426699999999997,0.09136571433944328,100.0,33.333333333333336,30399.28518613897,30399.284499999998,0.0
2023-04-15 06:17:34.999,30399.28,44.444444444444436,,7.914147847007712,-0.0013384233352553565,-0.0016998712645072541,0.00036144792925189764,0.9645399999999997,,0.0,33.333333333333336,30399.284692220976,30399.2845,-4.0
2023-04-15 06:17:35.999,30399.28,44.444444444444436,,7.914147847007712,-0.0015874014134169556,-0.0016773772942891947,8.997588087223903e-05,0.9648899999999997,,0.0,33.333333333333336,30399.284245342787,30399.2845,0.0
2023-04-15 06:17:36.999,30399.28,50.0,,8.068778328700304,-0.001764379663654836,-0.001694777768162323,-6.96018954925129e-05,0.9667999999999997,,0.0,0.0,30399.283841024426,30399.284499999998,-8.0
2023-04-15 06:17:37.999,30399.29,55.55555555555556,,18.534767928562587,-0.001085210151359206,-0.0015728642448016997,0.00048765409344249367,1.2177799999999996,0.3423457143394433,100.0,33.333333333333336,30399.284427593528,30399.284499999998,-4.0
2023-04-15 06:17:38.999,30399.29,50.0,,15.862043147066345,-0.0005407302160165273,-0.0013664374390446653,0.000825707223028138,1.2662899999999997,0.39085571433944327,100.0,66.66666666666667,30399.284958298907,30399.285000000003,0.0
2023-04-15 06:17:39.999,30399.28,44.444444444444436,,15.824086631881997,-0.0009057020033651497,-0.001274290351908762,0.00036858834854361236,1.2611699999999997,,0.0,66.66666666666667,30399.284486079963,30399.284999999996,0.0
2023-04-15 06:17:40.999,30401.36,98.14814814778634,,67.98883238089749,0.16474459875462344,0.03192948746939768,0.13281511128522577,4.722169999999999,3.851855714339443,100.0,66.66666666666667,30399.482154072346,30399.3885,-96.0
2023-04-15 06:17:41.999,30401.36,98.13953488335575,,69.17439553792065,0.2926501666006516,0.08407362329564846,0.2085765433050031,4.954889999999999,,100.0,66.66666666666667,30399.660996541646,30399.492,-92.0
2023-04-15 06:17:42.999,30401.36,98.59813084084504,,72.85670234419732,0.3895260369463358,0.14516410602578594,0.24436193092054986,4.976309999999999,,100.0,100.0,30399.822806394823,30399.596,-88.0
2023-04-15 06:17:43.999,30401.36,98.5915492954956,,72.7899078196778,0.46098689220889355,0.20832866326240748,0.25265822894648604,5.024359999999999,3.8038057143394433,99.5215311005551,99.84051036685169,30399.96920578579,30399.7,-96.0
2023-04-15 06:17:44.999,30401.37,98.59813084084267,,73.48579660958818,0.5125190506951185,0.2691667407489497,0.2433523099461688,5.168619999999999,3.9480657143394433,100.0,99.84051036685169,30400.102614758573,30399.803999999996,-84.0
2023-04-15 06:17:45.999,30401.36,98.59813084101027,,73.4222653632972,0.5462548551986401,0.32458436363888776,0.22167049155975238,5.151289999999999,3.9307357143394435,99.5215311005551,99.68102073370339,30400.222365733945,30399.9075,-84.0
2023-04-15 06:17:46.999,30401.37,98.60465116267895,,73.45297094855425,0.5672586353066436,0.37311921797243897,0.1941394173342046,5.157819999999998,3.9372657143394436,100.0,99.84051036685169,30400.331664235473,30400.012,-84.0
2023-04-15 06:17:47.999,30401.36,98.13953488368158,,69.79357809031603,0.5764523817124427,0.4137858507204398,0.16266653099200296,4.865029999999998,3.6444757143394435,99.5215311005551,99.6810207337034,30400.429600974952,30400.115499999996,-80.0
2023-04-15 06:17:48.999,30401.36,98.59813084117552,,92.89413267292707,0.5770862014687737,0.44644592087010654,0.1306402805986671,4.866739999999998,,99.5215311005551,99.68102073370339,30400.51821040591,30400.219499999996,-76.0
2023-04-15 06:17:49.999,30401.37,98.60465116284342,,93.1434819508857,0.5718040237698006,0.4715175414500454,0.10028648231975518,5.028949999999998,3.8066857143394435,100.0,99.68102073370339,30400.599333224392,30400.3235,-72.0
2023-04-15 06:17:50.999,30401.37,98.60465116284342,,93.1434819508857,0.5611492802854627,0.4894438892171289,0.07170539106833385,5.028949999999998,,100.0,99.84051036685169,30400.672730060163,30400.4275,-68.0
2023-04-15 06:17:51.999,30401.36,98.13953488384449,,92.70766855469103,0.5456089623985463,0.5006769038534125,0.044932058545133824,5.026959999999998,,99.5215311005551,99.84051036685169,30400.738184340145,30400.5315,-60.0
2023-04-15 06:17:52.999,30401.36,98.13953488384449,,92.74840625512215,0.527215733713092,0.5059846698253484,0.02123106388774365,5.051529999999998,3.7821157143394433,99.5215311005551,99.68102073370339,30400.797404879177,30400.635500000004,-60.0
2023-04-15 06:17:53.999,30401.36,98.59813084134075,,92.85649424391151,0.5067969279480167,0.506147121449882,0.0006498064981346197,5.083119999999997,3.7505257143394433,99.51923076930728,99.5207643234725,30400.850985366873,30400.739,-48.0
2023-04-15 06:17:54.999,30401.36,50.0,,66.03022089471546,0.48502382453807513,0.5019224620675207,-0.016898637529445537,5.0874099999999975,,0.0,66.34692062328746,30400.89946295098,30400.843,-48.0
2023-04-15 06:17:55.999,30401.36,50.0,,55.419308227057336,0.4624377882500994,0.4940255273040364,-0.031587739053937025,5.0972399999999976,3.7406957143394433,0.0,33.17307692310243,30400.943323622316,30400.946999999996,-48.0
2023-04-15 06:17:56.999,30401.36,50.0,,55.419308227057336,0.4394722294709936,0.48311486773742784,-0.04364263826643422,5.172849999999998,3.665085714339443,0.0,0.0,30400.983007086856,30401.051,-43.99999999999999
2023-04-15 06:17:57.999,30401.37,57.14285714285714,,58.20666350068075,0.41726876057873596,0.46994564630568947,-0.052676885726953504,5.268489999999998,3.760725714339443,100.0,33.333333333333336,30401.019863554775,30401.155,-40.0
2023-04-15 06:17:58.999,30401.36,42.857142857142854,,47.87834362033353,0.3943199600398657,0.4548205090525247,-0.060500549012659,5.261339999999998,3.753575714339443,0.0,33.333333333333336,30401.05225750194,30401.258499999996,-36.0
2023-04-15 06:17:59.999,30401.36,50.0,,49.24593547887398,0.37184645580055076,0.43822569840212994,-0.06637924260157918,5.2918499999999975,3.7230657143394428,0.0,33.333333333333336,30401.081566311277,30401.3625,-32.0
2023-04-15 06:18:00.999,30401.36,39.99999999999999,,48.69372770365061,0.3500014430137526,0.4205808473244545,-0.07057940431070192,5.788289999999997,3.226625714339443,0.0,0.0,30401.10808380544,30401.3625,-28.0
2023-04-15 06:18:01.999,30401.36,50.0,,95.07466157825179,0.32889778407115955,0.40224423467379555,-0.073346450602636,5.814719999999998,3.200195714339443,0.0,0.0,30401.13207582397,30401.3625,-24.0
2023-04-15 06:18:02.999,30401.36,50.0,,95.6065172403914,0.3086154554512177,0.38351847882928003,-0.07490302337806232,5.814719999999998,,0.0,0.0,30401.153782888352,30401.3625,-20.0
2023-04-15 06:18:03.999,30401.36,33.33333333333333,,90.63915913133245,0.2892077568976674,0.36465633444295753,-0.07544857754529011,5.814719999999998,,0.0,0.0,30401.17342261327,30401.3625,-16.0
2023-04-15 06:18:04.999,30401.37,50.0,,96.08979267719688,0.27150420096950256,0.3460259077482666,-0.07452170677876402,6.014709999999997,3.400185714339443,100.0,33.333333333333336,30401.19214426915,30401.3625,-12.0
2023-04-15 06:18:05.999,30401.37,66.66666666666666,,96.70012736880618,0.25453982865656144,0.32772869192992554,-0.0731888632733641,6.019919999999997,,100.0,66.66666666666667,30401.209082910183,30401.363,-8.0
2023-04-15 06:18:06.999,30401.37,66.66666666666666,,96.44841875305274,0.23834791497938568,0.3098525365398176,-0.07150462156043191,6.019919999999997,,100.0,100.0,30401.22440834731,30401.363,-4.0
2023-04-15 06:18:07.999,30401.36,50.0,,79.82886839793451,0.2221480063672061,0.2923116305052953,-0.07016362413808919,5.952859999999998,3.333125714339443,0.0,66.66666666666667,30401.23732183804,30401.363,0.0
2023-04-15 06:18:08.999,30401.37,60.0,,82.9091931516761,0.2077218898666615,0.27539368237756856,-0.06767179251090705,6.002189999999998,,100.0,66.66666666666667,30401.249957853466,30401.3635,0.0
2023-04-15 06:18:09.999,30401.36,50.0,,60.162536608741426,0.19325445511276484,0.25896583692460784,-0.065711381811843,5.844529999999998,,0.0,33.333333333333336,30401.260438057896,30401.363,0.0
2023-04-15 06:18:10.999,30401.37,57.14285714285714,,74.28866439710853,0.18051496116095223,0.2432756617718767,-0.06276070061092448,6.164309999999998,3.652905714339443,100.0,66.66666666666667,30401.270872528574,30401.362999999994,0.0
2023-04-15 06:18:11.999,30401.36,42.857142857142854,,30.645069454050216,0.16767900480044773,0.22815633037759092,-0.06047732557714319,5.0964199999999975,2.585015714339443,0.0,33.333333333333336,30401.279360859186,30401.363,0.0
2023-04-15 06:18:12.999,30401.36,50.0,,30.762435083286064,0.15571147198352264,0.2136673586987773,-0.057955886715254645,5.0964199999999975,,0.0,33.333333333333336,30401.28704077736,30401.363,-4.0
2023-04-15 06:18:13.999,30401.36,50.0,,30.762435083286064,0.14456071012682514,0.19984602898438686,-0.055285318857561716,5.303349999999997,,0.0,0.0,30401.293989274753,30401.363,0.0
2023-04-15 06:18:14.999,30401.37,57.14285714285714,,30.79876081090167,0.13497466354601784,0.18687175589671307,-0.05189709235069523,5.3043299999999975,,100.0,33.333333333333336,30401.301228391443,30401.3635,4.0
2023-04-15 06:18:15.999,30401.37,57.14285714285714,,30.721623690656756,0.12592605538884527,0.17468261579513952,-0.04875656040629425,5.309019999999998,2.589705714339443,100.0,66.66666666666667,30401.307778068447,30401.364,-4.0
2023-04-15 06:18:16.999,30401.36,50.0,,30.523090540517487,0.11660391445911955,0.16306687552793553,-0.04646296106881598,5.296839999999998,,0.0,66.66666666666667,30401.312751585738,30401.364,0.0
2023-04-15 06:18:17.999,30401.36,50.0,,30.523090540517487,0.1079714232510014,0.1520477850725487,-0.04407636182154731,5.296839999999998,,0.0,33.333333333333336,30401.317251434713,30401.3635,0.0
2023-04-15 06:18:18.999,30401.36,42.857142857142854,,22.275907878068836,0.09997763187129749,0.14163375443229848,-0.041656122561000986,5.305759999999998,,0.0,0.0,30401.321322726646,30401.3635,-4.0
2023-04-15 06:18:19.999,30401.37,50.0,,24.697956203438082,0.09337306446832372,0.1319816164395035,-0.038608551971179794,5.365159999999998,,100.0,33.333333333333336,30401.325958657442,30401.363999999994,0.0
2023-04-15 06:18:20.999,30401.37,50.0,,24.697956203438082,0.08713446534238756,0.12301218622008032,-0.03587772087769277,5.365159999999998,,100.0,66.66666666666667,30401.33015307102,30401.364499999996,0.0
2023-04-15 06:18:21.999,30401.37,57.14285714285714,,23.161842473656804,0.08125368864421034,0.11466048670490633,-0.03340679806069599,5.5475499999999975,2.772095714339443,100.0,100.0,30401.333948016636,30401.364999999998,0.0
2023-04-15 06:18:22.999,30401.36,42.857142857142854,,19.934664808464845,0.07492255375473178,0.10671290011487143,-0.03179034636013965,5.445489999999998,2.670035714339443,0.0,66.66666666666667,30401.33642915791,30401.364999999998,0.0
2023-04-15 06:18:23.999,30401.37,57.14285714285714,,24.93448776686344,0.06990616540861083,0.09935155317361932,-0.02944538776500849,5.520139999999998,,100.0,66.66666666666667,30401.339626380966,30401.365500000004,0.0
2023-04-15 06:18:24.999,30401.37,50.0,,8.976627747637423,0.06517929516121512,0.09251710157113849,-0.027337806409923365,5.523439999999998,,100.0,66.66666666666667,30401.342519106587,30401.365500000004,0.0
2023-04-15 06:18:25.999,30401.36,50.0,,21.67485618092718,0.059935402001428884,0.08600076165719657,-0.026065359655767686,5.336809999999998,2.483405714339443,0.0,66.66666666666667,30401.344183953577,30401.365,0.0
2023-04-15 06:18:26.999,30401.36,50.0,,21.4282344401679,0.055143914178188425,0.07982939216139494,-0.024685477983206514,5.343979999999998,,0.0,33.333333333333336,30401.34569024371,30401.364500000003,-8.0
2023-04-15 06:18:27.999,30401.36,50.0,,37.94477939972536,0.05076147882573423,0.07401580949426281,-0.023254330668528583,5.5116999999999985,2.315685714339443,0.0,0.0,30401.347053077643,30401.364500000003,-4.0
2023-04-15 06:18:28.999,30401.37,50.0,,55.378919938663664,0.0475471892641508,0.06872208544824042,-0.021174896184089617,5.824419999999998,,100.0,33.333333333333336,30401.34923849882,30401.364500000003,0.0
2023-04-15 06:18:29.999,30401.37,50.0,,55.61398413856793,0.044487022918474395,0.06387507294228721,-0.019388050023812817,5.826539999999998,,100.0,66.66666666666667,30401.351215784645,30401.365,8.0
2023-04-15 06:18:30.999,30401.37,60.0,,41.004272766203414,0.041582482070225524,0.05941655476787488,-0.017834072697649354,6.2323999999999975,2.721545714339443,100.0,100.0,30401.353004757537,30401.365,4.0
2023-04-15 06:18:31.999,30401.37,60.0,,42.69519674992464,0.038832970218209084,0.05529983785794172,-0.016466867639732638,6.276619999999998,,100.0,100.0,30401.354623352057,30401.365499999996,0.0
2023-04-15 06:18:32.999,30401.36,50.0,,39.61307865841598,0.03543853249720996,0.05132757678579537,-0.01588904428858541,6.156579999999997,2.601505714339443,0.0,66.66666666666667,30401.355135413767,30401.365499999996,4.0
2023-04-15 06:18:33.999,30401.36,39.99999999999999,,37.37605150461727,0.03237521482151351,0.047537104392939004,-0.015161889571425495,6.156579999999997,,0.0,33.333333333333336,30401.355598707694,30401.365499999996,-4.0
2023-04-15 06:18:34.999,30401.36,39.99999999999999,,37.37605150461727,0.029606231288198614,0.04395092977199093,-0.014344698483792315,6.159879999999998,,0.0,0.0,30401.35601787839,30401.364999999998,0.0
2023-04-15 06:18:35.999,30401.37,50.0,,43.0010221499327,0.0278971275947697,0.040740169336546686,-0.012843041741776987,6.180519999999998,2.6221457143394433,100.0,33.333333333333336,30401.357349509017,30401.364999999998,0.0
2023-04-15 06:18:36.999,30401.37,60.0,,46.27701502863438,0.026240170260280138,0.037840169521293376,-0.011599999261013239,6.188599999999997,2.6302257143394434,100.0,66.66666666666667,30401.35855431768,30401.365499999996,-8.0
2023-04-15 06:18:37.999,30401.36,39.99999999999999,,42.79615339761099,0.02384523023283691,0.03504118166360209,-0.011195951430765176,6.179419999999998,2.6210457143394432,0.0,66.66666666666667,30401.35869200171,30401.365500000004,-4.0
2023-04-15 06:18:38.999,30401.37,50.0,,43.16769677727093,0.022494833003293024,0.03253191193154028,-0.010037078928247255,6.187749999999998,,100.0,66.66666666666667,30401.35976895393,30401.366,4.0
2023-04-15 06:18:39.999,30401.37,60.0,,50.51921913618547,0.021180478106543887,0.030261625166541004,-0.009081147059997116,6.1913199999999975,,100.0,66.66666666666667,30401.36074333927,30401.366,0.0
2023-04-15 06:18:40.999,30401.36,50.0,,49.66093367386804,0.019111619101749966,0.028031623953582795,-0.008920004851832829,6.165209999999997,,0.0,66.66666666666667,30401.360672545055,30401.365500000004,-12.0
2023-04-15 06:18:41.999,30401.37,57.14285714285714,,44.08509252866945,0.018070642738166498,0.026039427710499538,-0.00796878497233304,6.221759999999997,2.6775957143394433,100.0,66.66666666666667,30401.3615608741,30401.365500000004,-8.0
2023-04-15 06:18:42.999,30401.36,42.857142857142854,,18.610590369785527,0.016251408920652466,0.024081823952530126,-0.00783041503187766,6.215559999999997,,0.0,33.333333333333336,30401.361412219423,30401.365500000004,-4.0
2023-04-15 06:18:43.999,30401.37,50.0,,19.233891221174503,0.015438602840731619,0.022353179730170425,-0.006914576889438806,6.220939999999997,,100.0,66.66666666666667,30401.36223010329,30401.365499999996,8.0
2023-04-15 06:18:44.999,30401.36,44.44444444444444,,45.05652518790875,0.01382812966403435,0.02064816971694321,-0.006820040052908861,6.217699999999997,,0.0,33.333333333333336,30401.362017712498,30401.364999999998,4.0
